date,equity,spot,realized_equity
2026-06-16,117436.4118753713,37.17,117436.4118753713
2026-06-17,117436.4118753713,36.36,117436.4118753713
2026-06-18,117436.4118753713,35.62,117436.4118753713
2026-06-22,117436.4118753713,36.5,117436.4118753713
2026-06-23,117436.4118753713,35.31,117436.4118753713
2026-06-24,117436.4118753713,33.87,117436.4118753713
2026-06-25,117436.4118753713,33.52,117436.4118753713
2026-06-26,117436.4118753713,33.85,117436.4118753713
2026-06-29,117436.4118753713,34.18,117436.4118753713
2026-06-30,117436.4118753713,33.29,117436.4118753713
2026-07-01,117436.4118753713,34.0,117436.4118753713
2026-07-02,117436.4118753713,34.87,117436.4118753713
2026-07-06,117436.4118753713,36.12,117436.4118753713
2026-07-07,117436.4118753713,36.15,117436.4118753713
2026-07-08,117436.4118753713,35.23,117436.4118753713
2026-07-09,117436.4118753713,35.81,117436.4118753713
2026-07-10,117436.4118753713,36.23,117436.4118753713
2026-07-13,117436.4118753713,35.22,117436.4118753713
2026-07-14,117436.4118753713,36.58,117436.4118753713
2026-07-15,117436.4118753713,36.81,117436.4118753713
2026-07-16,117436.4118753713,36.39,117436.4118753713
2026-07-17,117436.4118753713,36.35,117436.4118753713
2026-07-20,117436.4118753713,36.89,117436.4118753713
2026-07-21,117436.4118753713,37.67,117436.4118753713
2026-07-22,117436.4118753713,37.34,117436.4118753713
2026-07-23,117436.4118753713,36.65,117436.4118753713
2026-07-24,117436.4118753713,36.35,117436.4118753713
2026-07-27,117436.4118753713,36.77,117436.4118753713
2026-07-28,117436.4118753713,36.14,117436.4118753713
2026-07-29,117436.4118753713,36.0,117436.4118753713
2026-07-30,117421.4118753713,36.7,117436.4118753713
2026-07-31,117736.4118753713,35.64,117436.4118753713
2026-08-03,117646.4118753713,36.16,117436.4118753713
2026-08-04,117538.4118753713,36.39,117433.4118753713
2026-08-05,117523.4118753713,36.74,117433.4118753713
2026-08-06,117568.4118753713,36.49,117433.4118753713
2026-08-07,117523.4118753713,36.8,117433.4118753713
2026-08-10,117598.4118753713,36.23,117433.4118753713
2026-08-11,117610.4118753713,35.94,117610.4118753713
2026-08-12,117610.4118753713,35.89,117610.4118753713
2026-08-13,117610.4118753713,35.88,117610.4118753713
2026-08-14,117610.4118753713,35.63,117610.4118753713
2026-08-17,117610.4118753713,36.42,117610.4118753713
2026-08-18,117610.4118753713,36.6,117610.4118753713
2026-08-19,117610.4118753713,38.78,117610.4118753713
2026-08-20,117610.4118753713,41.2,117610.4118753713
2026-08-21,117610.4118753713,43.68,117610.4118753713
2026-08-24,117610.4118753713,44.64,117610.4118753713
2026-08-25,117610.4118753713,44.72,117610.4118753713
2026-08-26,117610.4118753713,44.46,117610.4118753713
2026-08-27,117610.4118753713,45.29,117610.4118753713
2026-08-28,117610.4118753713,43.9,117610.4118753713
2026-08-31,117610.4118753713,44.67,117610.4118753713
2026-09-01,117610.4118753713,43.76,117610.4118753713
2026-09-02,117610.4118753713,43.79,117610.4118753713
2026-09-03,117610.4118753713,46.35,117610.4118753713
2026-09-04,117610.4118753713,45.23,117610.4118753713
2026-09-08,117610.4118753713,44.39,117610.4118753713
2026-09-09,117610.4118753713,44.29,117610.4118753713
